"data/refs/0.fa",1.0,1.0
"data/refs/2.fa",1.0,1.0
"data/refs/12.fa",1.0,1.0
"data/refs/15.fa",1.0,1.0
"data/refs/18.fa",1.0,1.0
"data/refs/25.fa",1.0,1.0
"data/refs/26.fa",1.0,1.0
"data/refs/29.fa",1.0,1.0
"data/refs/39.fa",1.0,1.0
"data/refs/53.fa",1.0,1.0
"data/refs/57.fa",1.0,1.0
"data/refs/14.fa",0.9997989949748743,0.9997989949748743
"data/refs/60.fa",0.999743128692525,0.999743128692525
"data/refs/56.fa",1.0,0.9996383363471971
"data/refs/24.fa",0.9995503597122302,0.9995503597122302
"data/refs/43.fa",0.9998585572842998,0.9994342291371995
"data/refs/48.fa",1.0,0.9994209612044007
"data/refs/42.fa",1.0,0.9994155464640561
"data/refs/21.fa",1.0,0.9993674889310563
"data/refs/62.fa",0.9996234939759037,0.9992469879518072
"data/refs/4.fa",0.9988577023498695,0.9986945169712794
"data/refs/22.fa",0.9997326917936381,0.9986634589681903
"data/refs/8.fa",0.9989740082079344,0.9986320109439124
"data/refs/1.fa",0.9993112947658402,0.9986225895316805
"data/refs/35.fa",0.9987282746926663,0.9984456690688145
"data/refs/31.fa",0.9994079336885732,0.9982238010657194
"data/refs/50.fa",0.9995391705069124,0.9981566820276497
"data/refs/3.fa",0.9990476190476191,0.9980952380952381
"data/refs/54.fa",1.0,0.997421351211965
"data/refs/40.fa",1.0,0.9971250598945856
"data/refs/28.fa",0.998814463544754,0.997036158861885
"data/refs/32.fa",0.9968021068472536,0.9968021068472536
"data/refs/37.fa",0.9995162070633768,0.996129656507015
"data/refs/61.fa",0.9982363315696648,0.9961199294532628
"data/refs/13.fa",0.9995346672871103,0.9958120055839925
"data/refs/33.fa",0.9960238568588469,0.9940357852882704
"data/refs/34.fa",0.9941262848751835,0.9937591776798825
"data/refs/36.fa",1.0,0.9932750504371217
"data/refs/41.fa",0.99786438868126,0.9925253603844101
"data/refs/23.fa",0.9922383575363044,0.9914872308462694
"data/refs/38.fa",0.9981924988703118,0.9864437415273385
"data/refs/45.fa",0.9874757452813547,0.9864173575586523
"data/refs/10.fa",0.998501872659176,0.9842696629213483
"data/refs/5.fa",0.9968847352024922,0.9838006230529595
"data/refs/47.fa",0.9845487092519314,0.9836065573770492
"data/refs/27.fa",0.9838032393521295,0.9798040391921615
"data/refs/16.fa",0.9761029411764706,0.9739583333333334
"data/refs/44.fa",0.9736189402480271,0.9661781285231116
"data/refs/11.fa",0.9993169398907104,0.9596994535519126
"data/refs/58.fa",0.9548417132216015,0.9534450651769087
"data/refs/6.fa",0.9474474474474475,0.9382507507507507
"data/refs/7.fa",0.9277894736842105,0.9221052631578948
"data/refs/51.fa",0.9994505494505495,0.9087912087912088
"data/refs/9.fa",0.9989173583543847,0.9086972212197763
"data/refs/46.fa",0.9860708067324434,0.8796672470497194
"data/refs/30.fa",0.9994058229352347,0.863339275103981
"data/refs/17.fa",0.8123272526257601,0.804588170259812
"data/refs/55.fa",0.8071895424836601,0.8028322440087146
"data/refs/19.fa",0.6466353677621284,0.6453834115805946
"data/refs/49.fa",0.9979423868312757,0.620713305898491
"data/refs/59.fa",0.999712395743457,0.4337072188668392
"data/refs/63.fa",0.9685308056872038,0.4013270142180095
"data/refs/52.fa",0.9994285714285714,0.3737142857142857
"data/refs/20.fa",0.20149602618045817,0.20009350163627865
"data/refs/66.fa",0.18562874251497005,0.18468326504884966
"data/refs/67.fa",0.17468982630272953,0.17320099255583127
"data/refs/64.fa",0.023181454836131096,0.02158273381294964
"data/refs/65.fa",0.01542366263178446,0.01347130027333073
